"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage"
"98",2005,"Atlantic Tomcod",0.000476861915482916,7.69923685493171e-09,2128,0.000304881136609503,0.000648842694356328,"1.YOY"
"99",2006,"Atlantic Tomcod",0.000253253832626734,1.63056948810193e-09,2129,0.000174108423754883,0.000332399241498584,"1.YOY"
"100",2007,"Atlantic Tomcod",0.000205929418856991,8.66956856497928e-10,2129,0.000148218921892207,0.000263639915821776,"1.YOY"
"101",2008,"Atlantic Tomcod",0.000203774941364399,1.38753016621467e-09,2103,0.000130765792030015,0.000276784090698782,"1.YOY"
"102",2009,"Atlantic Tomcod",0.000570546953311291,6.07684052248428e-09,2130,0.000417756932200043,0.000723336974422539,"1.YOY"
"103",2010,"Atlantic Tomcod",0.000170610371606407,3.86690390687386e-09,2129,4.87288797848567e-05,0.000292491863427957,"1.YOY"
"104",2011,"Atlantic Tomcod",9.0471033182401e-05,1.59440875203417e-10,2086,6.57221328799341e-05,0.000115219933484868,"1.YOY"
"105",2012,"Atlantic Tomcod",0.000107178277546016,1.33979390277138e-09,2080,3.54360148490074e-05,0.000178920540243024,"1.YOY"
"106",2013,"Atlantic Tomcod",0.000252965570448818,8.99608946473412e-10,2053,0.000194178346251955,0.000311752794645681,"1.YOY"
"107",2014,"Atlantic Tomcod",0.0010492774669788,4.01618055869246e-08,2126,0.000656485419779868,0.00144206951417773,"1.YOY"
"108",2015,"Atlantic Tomcod",0.00153691314075057,4.52617687496981e-08,2070,0.00111992679705472,0.00195389948444643,"1.YOY"
"109",2016,"Atlantic Tomcod",0.000154639460996507,1.07645727503241e-09,1935,9.03330206676836e-05,0.00021894590132533,"1.YOY"
"110",2017,"Atlantic Tomcod",4.82506697822644e-05,8.03515991478845e-11,2093,3.06814152936268e-05,6.58199242709021e-05,"1.YOY"
"111",2018,"Atlantic Tomcod",0.000818054820334452,1.00550161582807e-08,1950,0.000621516401510928,0.00101459323915798,"1.YOY"
"112",2023,"Atlantic Tomcod",0.000295479495052891,2.17592629183118e-09,1793,0.000204051717858547,0.000386907272247236,"1.YOY"
"113",2024,"Atlantic Tomcod",0.000825239200079631,1.813084361294e-08,2025,0.000561323590796151,0.00108915480936311,"1.YOY"
"114",2025,"Atlantic Tomcod",0.00125041989431729,7.53128859425596e-08,2014,0.00071253330530717,0.0017883064833274,"1.YOY"
"781",1985,"Atlantic Tomcod",0.000131608800605754,2.02263511440811e-09,1801,4.34603176040017e-05,0.000219757283607506,"2.YEARLING"
"791",1986,"Atlantic Tomcod",9.36360241956151e-05,5.79470037164599e-10,2098,4.64545437740395e-05,0.000140817504617191,"2.YEARLING"
"801",1987,"Atlantic Tomcod",0.000139097813070648,3.87592728902694e-10,1891,0.000100510558343827,0.000177685067797469,"2.YEARLING"
"811",1988,"Atlantic Tomcod",0.000114189728867153,6.13329050528183e-10,1680,6.56493860530658e-05,0.000162730071681239,"2.YEARLING"
"821",1989,"Atlantic Tomcod",0.000239057395038707,9.00259090281245e-10,1679,0.000180248932031887,0.000297865858045526,"2.YEARLING"
"831",1990,"Atlantic Tomcod",1.92229799258059e-05,2.42692923788893e-11,1663,9.56726070853678e-06,2.88786991430751e-05,"2.YEARLING"
"841",1991,"Atlantic Tomcod",1.64257754268862e-05,1.08048661691201e-11,1678,9.98310720049956e-06,2.28684436532728e-05,"2.YEARLING"
"851",1992,"Atlantic Tomcod",2.77266729033706e-05,2.22132677687137e-11,1680,1.84890060193414e-05,3.69643397873999e-05,"2.YEARLING"
"861",1993,"Atlantic Tomcod",3.96897950833524e-05,9.6172445624178e-11,1680,2.04685550840744e-05,5.89110350826303e-05,"2.YEARLING"
"871",1994,"Atlantic Tomcod",1.75143995912807e-05,1.06538719314151e-11,1681,1.11169067689537e-05,2.39118924136076e-05,"2.YEARLING"
"881",1995,"Atlantic Tomcod",1.22564353602886e-05,7.30429702040551e-12,1680,6.95924861319441e-06,1.75536221073827e-05,"2.YEARLING"
"891",1996,"Atlantic Tomcod",2.95355841268479e-06,1.55594487982227e-12,1667,5.0870302834705e-07,5.39841379702252e-06,"2.YEARLING"
"901",1997,"Atlantic Tomcod",6.06550635451485e-05,2.50279001622146e-10,2015,2.96474545978008e-05,9.16626724924962e-05,"2.YEARLING"
"911",1998,"Atlantic Tomcod",2.72639877100254e-06,5.92613244808338e-13,2130,1.21756377629447e-06,4.23523376571062e-06,"2.YEARLING"
"921",1999,"Atlantic Tomcod",2.01507072773226e-06,5.4334863431283e-13,2085,5.70311885026608e-07,3.45982957043791e-06,"2.YEARLING"
"931",2000,"Atlantic Tomcod",9.81551121285708e-06,3.81581447345742e-12,2110,5.98682568369253e-06,1.36441967420216e-05,"2.YEARLING"
"941",2001,"Atlantic Tomcod",1.85177770485251e-05,1.2708394743954e-11,2083,1.15306052853312e-05,2.55049488117189e-05,"2.YEARLING"
"951",2002,"Atlantic Tomcod",2.21631726581901e-07,4.91206222276745e-14,2128,-2.12766457518625e-07,6.56029910682427e-07,"2.YEARLING"
"961",2003,"Atlantic Tomcod",3.74991129531516e-06,9.5541611551886e-13,2130,1.83410166245044e-06,5.66572092817988e-06,"2.YEARLING"
"971",2004,"Atlantic Tomcod",8.60529089813327e-06,1.92520925563613e-12,2126,5.8857534601759e-06,1.13248283360906e-05,"2.YEARLING"
"981",2005,"Atlantic Tomcod",1.4391350219807e-05,1.12679290335995e-11,2128,7.81207395448147e-06,2.09706264851325e-05,"2.YEARLING"
"991",2006,"Atlantic Tomcod",6.84625500947745e-06,2.35890830142384e-12,2129,3.83594237940897e-06,9.85656763954592e-06,"2.YEARLING"
"1001",2007,"Atlantic Tomcod",8.83690761558537e-07,1.85495514684968e-13,2129,3.95346331001979e-08,1.72784689001688e-06,"2.YEARLING"
"1011",2008,"Atlantic Tomcod",5.05951426043095e-06,3.30104597574569e-12,2103,1.49843321383504e-06,8.62059530702686e-06,"2.YEARLING"
"1021",2009,"Atlantic Tomcod",1.83129661900591e-05,8.64375545515585e-11,2130,9.04935377194655e-08,3.65354388423988e-05,"2.YEARLING"
"1031",2010,"Atlantic Tomcod",3.24754533797431e-06,8.53796255525481e-13,2129,1.43648385496864e-06,5.05860682097998e-06,"2.YEARLING"
"1041",2011,"Atlantic Tomcod",1.09226030650644e-05,7.34333066255844e-12,2086,5.6112812829385e-06,1.62339248471902e-05,"2.YEARLING"
"1051",2012,"Atlantic Tomcod",1.22195220799568e-06,4.65681601672758e-13,2080,-1.15568797815473e-07,2.55947321380683e-06,"2.YEARLING"
"1061",2013,"Atlantic Tomcod",3.47646256275599e-06,1.3160339783356e-12,2053,1.22797948939874e-06,5.72494563611323e-06,"2.YEARLING"
"1071",2014,"Atlantic Tomcod",5.57707809636418e-06,5.84042337662492e-12,2126,8.40352387222653e-07,1.03138038055057e-05,"2.YEARLING"
"1081",2015,"Atlantic Tomcod",2.54469182476935e-05,2.92793988438582e-10,2070,-8.09108088740183e-06,5.89849173827889e-05,"2.YEARLING"
"1091",2016,"Atlantic Tomcod",0,0,1935,0,0,"2.YEARLING"
"1101",2017,"Atlantic Tomcod",3.35292079805555e-06,8.89575637755905e-13,2093,1.5043013753503e-06,5.20154022076079e-06,"2.YEARLING"
"1111",2018,"Atlantic Tomcod",9.89039165381496e-07,3.38203342147137e-13,1950,-1.50803788359256e-07,2.12888211912225e-06,"2.YEARLING"
"1121",2023,"Atlantic Tomcod",1.42581366838088e-06,7.77324573549105e-13,1793,-3.02240173878167e-07,3.15386751063992e-06,"2.YEARLING"
"1131",2024,"Atlantic Tomcod",2.37011781182166e-05,2.27418183058594e-10,2025,-5.85638761439903e-06,5.32587438508323e-05,"2.YEARLING"
"1141",2025,"Atlantic Tomcod",7.39593240660953e-07,9.91530899150454e-14,2014,1.22417001473443e-07,1.35676947984846e-06,"2.YEARLING"
"782",1985,"Atlantic Tomcod",2.9954776649653e-06,9.15774268910961e-13,1801,1.11983419366049e-06,4.87112113627011e-06,"3.OLDER"
"792",1986,"Atlantic Tomcod",4.01797543588949e-06,1.9454646967847e-12,2098,1.28416908225577e-06,6.75178178952321e-06,"3.OLDER"
"802",1987,"Atlantic Tomcod",1.01540179237647e-06,1.57982058058593e-13,1891,2.36361437684947e-07,1.79444214706799e-06,"3.OLDER"
"812",1988,"Atlantic Tomcod",3.18398142413377e-06,3.05740700050221e-12,1680,-2.43165309393881e-07,6.61112815766143e-06,"3.OLDER"
"822",1989,"Atlantic Tomcod",4.82059191329919e-06,3.90502761690697e-12,1679,9.47407939730445e-07,8.69377588686794e-06,"3.OLDER"
"832",1990,"Atlantic Tomcod",1.93368379515935e-05,4.4701181746593e-11,1663,6.23248524733106e-06,3.2441190655856e-05,"3.OLDER"
"842",1991,"Atlantic Tomcod",7.33799720094997e-07,3.41768441774668e-13,1678,-4.12035192063628e-07,1.87963463225362e-06,"3.OLDER"
"852",1992,"Atlantic Tomcod",8.93847583035453e-06,5.22977666298979e-12,1680,4.45620965925965e-06,1.34207420014494e-05,"3.OLDER"
"862",1993,"Atlantic Tomcod",1.67001055885929e-06,6.49326228725993e-13,1680,9.06272487430319e-08,3.24939386897554e-06,"3.OLDER"
"872",1994,"Atlantic Tomcod",1.27090585805995e-06,2.8528632047546e-13,1681,2.24026720461668e-07,2.31778499565823e-06,"3.OLDER"
"882",1995,"Atlantic Tomcod",4.88181317563755e-06,7.01456095073473e-12,1680,-3.09250043813987e-07,1.00728763950891e-05,"3.OLDER"
"892",1996,"Atlantic Tomcod",2.19350643802632e-06,6.97903673999763e-13,1667,5.56110104197062e-07,3.83090277185557e-06,"3.OLDER"
"902",1997,"Atlantic Tomcod",7.41912984085783e-06,4.8751662368644e-12,2015,3.09149323232214e-06,1.17467664493935e-05,"3.OLDER"
"912",1998,"Atlantic Tomcod",1.11722004989055e-06,6.48317343493462e-13,2130,-4.60935806406442e-07,2.69537590618754e-06,"3.OLDER"
"922",1999,"Atlantic Tomcod",5.79611721463195e-07,1.23860260499998e-13,2085,-1.10186493043621e-07,1.26940993597001e-06,"3.OLDER"
"932",2000,"Atlantic Tomcod",4.86087645281659e-07,1.5573720569048e-13,2110,-2.87398003829266e-07,1.25957329439258e-06,"3.OLDER"
"942",2001,"Atlantic Tomcod",1.47126147434184e-06,1.20984445107918e-12,2083,-6.84599941256526e-07,3.6271228899402e-06,"3.OLDER"
"952",2002,"Atlantic Tomcod",1.1081586329095e-07,1.22801555569186e-14,2128,-1.06383228759312e-07,3.28014955341213e-07,"3.OLDER"
"962",2003,"Atlantic Tomcod",9.24192521825768e-07,8.54131817398673e-13,2130,-8.87224820952738e-07,2.73560986460427e-06,"3.OLDER"
"972",2004,"Atlantic Tomcod",8.56822260105878e-07,1.61201541757445e-13,2126,6.98839888193682e-08,1.64376053139239e-06,"3.OLDER"
"982",2005,"Atlantic Tomcod",3.45168724563397e-06,1.1563162303726e-12,2128,1.34405719493736e-06,5.55931729633057e-06,"3.OLDER"
"992",2006,"Atlantic Tomcod",0,0,2129,0,0,"3.OLDER"
"1002",2007,"Atlantic Tomcod",4.77323845067543e-07,1.15720165592908e-13,2129,-1.89422424619595e-07,1.14407011475468e-06,"3.OLDER"
"1012",2008,"Atlantic Tomcod",2.53420267329355e-07,3.32050014809681e-14,2103,-1.03735628169077e-07,6.10576162827788e-07,"3.OLDER"
"1022",2009,"Atlantic Tomcod",1.41538548451489e-06,6.51559907088971e-13,2130,-1.66712027989634e-07,2.99748299701941e-06,"3.OLDER"
"1032",2010,"Atlantic Tomcod",3.50658698444542e-07,6.22226357851554e-14,2129,-1.38252824872564e-07,8.39570221761647e-07,"3.OLDER"
"1042",2011,"Atlantic Tomcod",5.65339576512891e-07,1.0742841044134e-13,2086,-7.70753840472235e-08,1.207754537073e-06,"3.OLDER"
"1052",2012,"Atlantic Tomcod",0,0,2080,0,0,"3.OLDER"
"1062",2013,"Atlantic Tomcod",1.7320383894885e-07,2.99995698266191e-14,2053,-1.66275685390896e-07,5.12683363288595e-07,"3.OLDER"
"1072",2014,"Atlantic Tomcod",4.95678263563331e-07,2.45696940969159e-13,2126,-4.75851133020798e-07,1.46720766014746e-06,"3.OLDER"
"1082",2015,"Atlantic Tomcod",0,0,2070,0,0,"3.OLDER"
"1092",2016,"Atlantic Tomcod",1.93543466652875e-07,3.74590734840124e-14,1935,-1.8580172798676e-07,5.72888661292509e-07,"3.OLDER"
"1102",2017,"Atlantic Tomcod",1.46761192843715e-07,2.153884772491e-14,2093,-1.40890745129966e-07,4.34413130817395e-07,"3.OLDER"
"1112",2018,"Atlantic Tomcod",2.13757601883633e-07,4.56923123630419e-14,1950,-2.05207297808288e-07,6.32722501575555e-07,"3.OLDER"
"1122",2023,"Atlantic Tomcod",1.02154055143689e-06,6.07201561724879e-13,1793,-5.05752976187153e-07,2.54883407906093e-06,"3.OLDER"
"1132",2024,"Atlantic Tomcod",1.47790172569748e-06,6.25751545251596e-13,2025,-7.2545673035718e-08,3.02834912443067e-06,"3.OLDER"
"1142",2025,"Atlantic Tomcod",0,0,2014,0,0,"3.OLDER"
