"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage"
"3962",1999,"Weakfish",1.30203065741208e-06,2.5201917206132e-13,2085,3.18081039092742e-07,2.28598027573141e-06,"3.OLDER"
"3972",2000,"Weakfish",1.57911682390617e-06,4.11649933250776e-13,2110,3.21581781222996e-07,2.83665186658935e-06,"3.OLDER"
"3982",2001,"Weakfish",4.11753780293604e-07,9.17101812467647e-14,2083,-1.81806521847275e-07,1.00531408243448e-06,"3.OLDER"
"3992",2002,"Weakfish",2.6508913145841e-07,7.02722476173744e-14,2128,-2.54485566200074e-07,7.84663829116895e-07,"3.OLDER"
"4002",2003,"Weakfish",0,0,2130,0,0,"3.OLDER"
"4012",2004,"Weakfish",1.48018428061698e-07,2.19094550458562e-14,2126,-1.4209769093923e-07,4.38134547062627e-07,"3.OLDER"
"4022",2005,"Weakfish",5.45332197502556e-07,9.92817929433276e-14,2128,-7.22444663790118e-08,1.16290886138412e-06,"3.OLDER"
"4032",2006,"Weakfish",1.59951268524084e-07,2.55844083024637e-14,2129,-1.53553217783121e-07,4.73455754831289e-07,"3.OLDER"
"4042",2007,"Weakfish",4.92410029095105e-07,9.95963090617073e-14,2129,-1.26144075968837e-07,1.11096413415905e-06,"3.OLDER"
"4052",2008,"Weakfish",1.37684889804249e-07,1.89571288804081e-14,2103,-1.32177494212079e-07,4.07547273820576e-07,"3.OLDER"
"4062",2009,"Weakfish",5.22776798309108e-06,1.26748407059226e-11,2130,-1.75017355119196e-06,1.22057095173741e-05,"3.OLDER"
"4072",2010,"Weakfish",1.15257640570516e-06,2.60378108266922e-13,2129,1.52442144359111e-07,2.15271066705121e-06,"3.OLDER"
"4082",2011,"Weakfish",0,0,2086,0,0,"3.OLDER"
"4092",2012,"Weakfish",0,0,2080,0,0,"3.OLDER"
"4102",2013,"Weakfish",3.46407677897699e-07,5.93741486151835e-14,2053,-1.31181820856292e-07,8.23997176651691e-07,"3.OLDER"
"4112",2014,"Weakfish",0,0,2126,0,0,"3.OLDER"
"4122",2015,"Weakfish",3.30095122426699e-07,5.45124887963546e-14,2070,-1.27523907946903e-07,7.87714152800301e-07,"3.OLDER"
"4132",2016,"Weakfish",9.67717333264373e-07,2.54373243193759e-13,1935,-2.08170622187292e-08,1.95625172874748e-06,"3.OLDER"
"4142",2017,"Weakfish",0,0,2093,0,0,"3.OLDER"
"4152",2018,"Weakfish",0,0,1950,0,0,"3.OLDER"
"4162",2023,"Weakfish",1.8870058764713e-07,3.56079117783722e-14,1793,-1.81152564141245e-07,5.58553739435505e-07,"3.OLDER"
"4172",2024,"Weakfish",0,0,2025,0,0,"3.OLDER"
"4182",2025,"Weakfish",0,0,2014,0,0,"3.OLDER"
