"","YEAR","AI","LCI","UCI","SPECIES","LIFE.STAGE","AIC","DEV.EXP","RMSE","NA.fit"
"16","2000",1.27893514228646e-06,5.04694012082393e-07,3.24092432051334e-06,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"17","2001",1.16395922505643e-05,6.83019294820535e-06,1.98354729927496e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"18","2002",2.73797546360735e-06,1.32015954234509e-06,5.6784876364256e-06,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"19","2003",5.49408153700873e-06,2.95209109318538e-06,1.02249324233183e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"20","2004",1.74134256936129e-05,1.06798290703118e-05,2.8392532538737e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"21","2005",1.22688219189719e-05,7.28464536509505e-06,2.06631872569517e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"22","2006",7.37061498892904e-06,4.14884076956696e-06,1.30942517036381e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"23","2007",1.74823706354612e-06,7.57886778316911e-07,4.03270372013055e-06,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"24","2008",7.9747128023577e-06,4.49885385113352e-06,1.41360547340439e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"25","2009",6.76464372670145e-06,3.72895298259872e-06,1.22716496997263e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"26","2010",2.05736378528206e-05,1.27603412696857e-05,3.31711014269321e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"27","2011",9.81709315975578e-06,5.65652600042068e-06,1.70378988976903e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"28","2012",1.57013651160492e-05,9.19598181401866e-06,2.68087596836767e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"29","2013",8.75199293804859e-06,5.00614742184074e-06,1.53006641501356e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"30","2014",3.81563780395587e-05,2.46827045694524e-05,5.89849941687335e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"31","2015",2.50895315423921e-06,1.18329096257359e-06,5.31977859145986e-06,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"32","2016",5.61927061967884e-06,3.06287588715946e-06,1.03093313149133e-05,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"33","2017",4.39139968710436e-06,2.2965761678824e-06,8.39701790935231e-06,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"34","2018",4.5123829799375e-06,2.36309820571868e-06,8.61648496383043e-06,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"35","2023",2.8695260449527e-06,1.36267329487877e-06,6.04266609876907e-06,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"36","2024",2.91209535637478e-06,1.40232308689758e-06,6.04732207852389e-06,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"37","2025",1.95438399768387e-06,8.77968973077556e-07,4.35051457116284e-06,"Spottail Shiner","YoY",-3262.81781777601,0.459001938970348,0.000359252629002594,FALSE
"38","1985",1.70824716760419e-05,1.12951221808307e-05,2.58351201422162e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"39","1986",3.49032352059318e-05,2.37180365449966e-05,5.13632663281138e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"40","1987",2.06851467190539e-05,1.39216238755596e-05,3.07345823025685e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"41","1988",2.42194109898697e-05,1.63596949405829e-05,3.5855183781032e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"42","1989",1.25277557753922e-05,8.11019130508072e-06,1.93515367103058e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"43","1990",3.95276140967496e-06,2.2122951777567e-06,7.0624946069172e-06,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"44","1991",1.66884198699528e-05,1.10675295457605e-05,2.51640039996567e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"45","1992",2.25816826778741e-05,1.5250850427383e-05,3.34363250752636e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"46","1993",2.06423551142736e-05,1.38493585867551e-05,3.07672605914965e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"47","1994",1.36213819446396e-05,8.86958974503479e-06,2.09188983273573e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"48","1995",2.0124500499801e-05,1.35339272477425e-05,2.99244641228616e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"49","1996",3.61445757643488e-05,2.47739830811522e-05,5.27339650190796e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"50","1997",9.60441805067149e-06,6.00818007142903e-06,1.53532092905671e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"51","1998",1.26299434848218e-05,8.29873248907132e-06,1.92216670003352e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"52","1999",8.22543042500872e-06,5.16073197069309e-06,1.31100987342252e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"53","2000",1.37727963594699e-05,9.04865268604447e-06,2.09633330111101e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"54","2001",6.54797477861162e-06,3.99912677042878e-06,1.07213339718003e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"55","2002",3.461292853369e-06,1.97817224759104e-06,6.05637260929772e-06,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"56","2003",7.46171719476634e-06,4.6783401699151e-06,1.19010635123786e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"57","2004",3.77597003735222e-05,2.62961035677705e-05,5.42207695761315e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"58","2005",1.1192136043315e-05,7.26652039823446e-06,1.72384996321631e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"59","2006",2.31407495464025e-05,1.57986449824944e-05,3.38949504949747e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"60","2007",1.04783466046936e-06,4.62883626643191e-07,2.37199462777129e-06,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"61","2008",1.36727853343578e-05,9.00269216659185e-06,2.07654616352612e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"62","2009",4.27024840509626e-05,2.98979804286593e-05,6.09908133585759e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"63","2010",2.87066237798148e-05,1.98180924068048e-05,4.15817139167681e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"64","2011",4.15671877577837e-05,2.90100388480984e-05,5.9559765057126e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"65","2012",1.58388153420793e-05,1.02000268641224e-05,2.45948441883904e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"66","2013",1.89564256731897e-05,1.27612235910297e-05,2.81592177850221e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"67","2014",7.64309714657956e-06,4.79905690736251e-06,1.21725862226038e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"68","2015",9.62728759947602e-06,6.17164429473927e-06,1.50178237916319e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"69","2016",4.05828785649426e-06,2.37870702708671e-06,6.9238036204651e-06,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"70","2017",4.69015289324495e-06,2.80240718413847e-06,7.84951390594459e-06,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"71","2018",1.15166633915764e-05,7.51650090718866e-06,1.76456488614306e-05,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"72","2023",3.57459897246644e-06,2.03504375880803e-06,6.27886145379122e-06,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"73","2024",7.88304341855535e-07,3.11192178231647e-07,1.99691309376583e-06,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"74","2025",4.60129745264952e-06,2.70618475839888e-06,7.82353761399698e-06,"Spottail Shiner","Yearling",-11497.3770958744,0.523590711935859,0.00043165034020588,FALSE
"75","1985",8.88172440069557e-08,5.01015992622303e-08,1.57450120338533e-07,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"76","1986",2.4947412071382e-08,1.32462518580179e-08,4.69848660383589e-08,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"77","1987",9.06908100094908e-09,4.38833948855389e-09,1.87424492604329e-08,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"78","1988",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"79","1989",6.18385530190925e-07,3.73922237469266e-07,1.02267430398798e-06,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"80","1990",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"81","1991",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"82","1992",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"83","1993",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"84","1994",9.4412664789389e-08,5.18869390759264e-08,1.71791811800461e-07,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"85","1995",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"86","1996",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"87","1997",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"88","1998",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"89","1999",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"90","2000",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"91","2001",1.95912904226402e-08,9.31714573919562e-09,4.11948756806041e-08,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"92","2002",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"93","2003",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"94","2004",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"95","2005",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"96","2006",8.95075166111005e-08,4.82551498665031e-08,1.66025710251659e-07,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"97","2007",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"98","2008",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"99","2009",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"100","2010",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"101","2011",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"102","2012",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"103","2013",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"104","2014",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"105","2015",2.03757880547454e-08,9.85314665378032e-09,4.21360559667117e-08,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"106","2016",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"107","2017",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"108","2018",6.46794499649438e-08,3.40711623959123e-08,1.22785104868321e-07,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"109","2023",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"110","2024",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
"111","2025",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Spottail Shiner","Older.age",1179.90354055891,-681.21940148178,5.91645009542511e-05,FALSE
