"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage"
"3341",2013,"Striped Bass",8.70332073794651e-06,4.17147036907086e-12,2053,4.70018189825801e-06,1.2706459577635e-05,"2.YEARLING"
"3351",2014,"Striped Bass",2.35255308720893e-05,3.39159236699265e-11,2126,1.21110044968782e-05,3.49400572473004e-05,"2.YEARLING"
"3361",2015,"Striped Bass",4.67134814484013e-05,1.52399946491156e-10,2070,2.25172082965205e-05,7.0909754600282e-05,"2.YEARLING"
"3371",2016,"Striped Bass",8.49553694384353e-06,2.17808604689343e-11,1935,-6.51777065058635e-07,1.76428509527457e-05,"2.YEARLING"
"3381",2017,"Striped Bass",1.0568942141883e-05,2.08769701504324e-11,2093,1.61344279623505e-06,1.9524441487531e-05,"2.YEARLING"
"3391",2018,"Striped Bass",1.69097698732747e-05,2.06250799115501e-11,1950,8.00846058821947e-06,2.581107915833e-05,"2.YEARLING"
"3401",2023,"Striped Bass",3.57717015184694e-05,1.03708636242106e-10,1793,1.58115638188523e-05,5.57318392180865e-05,"2.YEARLING"
"3411",2024,"Striped Bass",3.04689279338477e-05,3.23508098718136e-10,2025,-4.78428060148417e-06,6.57221364691795e-05,"2.YEARLING"
"3421",2025,"Striped Bass",1.74637430651537e-05,1.87688306638111e-11,2014,8.97243339714039e-06,2.59550527331671e-05,"2.YEARLING"
"3062",1985,"Striped Bass",1.62896170638947e-05,6.57145874944846e-12,1801,1.12651851624872e-05,2.13140489653021e-05,"3.OLDER"
"3072",1986,"Striped Bass",1.39077311135784e-05,6.4199539026071e-12,2098,8.94155603488299e-06,1.88739061922738e-05,"3.OLDER"
"3082",1987,"Striped Bass",7.82629407908377e-06,5.19709801468667e-12,1891,3.3580537393952e-06,1.22945344187723e-05,"3.OLDER"
"3092",1988,"Striped Bass",6.18289979982515e-06,5.25448769667494e-12,1680,1.69005660920004e-06,1.06757429904503e-05,"3.OLDER"
"3102",1989,"Striped Bass",1.66573071670901e-05,1.90009034508616e-11,1679,8.11366211963929e-06,2.52009522145408e-05,"3.OLDER"
"3112",1990,"Striped Bass",1.63649133118705e-05,5.61751980620457e-11,1663,1.67469068336163e-06,3.10551359403794e-05,"3.OLDER"
"3122",1991,"Striped Bass",7.61570684443929e-06,6.05707811209086e-12,1678,2.79192500076018e-06,1.24394886881184e-05,"3.OLDER"
"3132",1992,"Striped Bass",9.92686256305746e-06,6.55566523895155e-12,1680,4.90847202604699e-06,1.49452531000679e-05,"3.OLDER"
"3142",1993,"Striped Bass",7.64565735790358e-06,8.78735206186415e-12,1680,1.83553759314337e-06,1.34557771226638e-05,"3.OLDER"
"3152",1994,"Striped Bass",4.57831017677913e-06,2.81692452700012e-12,1694,1.28870575330757e-06,7.86791460025069e-06,"3.OLDER"
"3162",1995,"Striped Bass",9.67309246649017e-06,2.28592791887178e-12,1680,6.7097125223828e-06,1.26364724105975e-05,"3.OLDER"
"3172",1996,"Striped Bass",5.73091646573139e-06,6.14725290402675e-12,1667,8.71360235363313e-07,1.05904726960995e-05,"3.OLDER"
"3182",1997,"Striped Bass",3.62889534578481e-06,5.11237590838655e-12,2015,-8.02775139445089e-07,8.0605658310147e-06,"3.OLDER"
"3192",1998,"Striped Bass",1.90089945065167e-06,5.23487850590235e-13,2130,4.82791229524863e-07,3.31900767177849e-06,"3.OLDER"
"3202",1999,"Striped Bass",1.09933349474672e-05,2.05883758577002e-11,2085,2.09994950125265e-06,1.98867203936818e-05,"3.OLDER"
"3212",2000,"Striped Bass",9.65726407918799e-06,1.01123598756707e-11,2110,3.42447644455959e-06,1.58900517138164e-05,"3.OLDER"
"3222",2001,"Striped Bass",2.46549134540838e-06,8.49015081487978e-13,2083,6.59507863467252e-07,4.27147482734952e-06,"3.OLDER"
"3232",2002,"Striped Bass",2.09387587825414e-06,5.90072753473006e-13,2128,5.88278491918104e-07,3.59947326459018e-06,"3.OLDER"
"3242",2003,"Striped Bass",1.14698047626167e-05,1.95257518371834e-11,2130,2.80896598928053e-06,2.01306435359529e-05,"3.OLDER"
"3252",2004,"Striped Bass",7.95298846888771e-06,1.36991377323855e-11,2126,6.98568608365972e-07,1.52074083294094e-05,"3.OLDER"
"3262",2005,"Striped Bass",1.90786171933365e-05,8.53835791554131e-11,2128,9.67583051591961e-07,3.7189651335081e-05,"3.OLDER"
"3272",2006,"Striped Bass",1.14211523147935e-06,4.36357385675342e-13,2129,-1.52608883075713e-07,2.43683934603441e-06,"3.OLDER"
"3282",2007,"Striped Bass",2.99927955556039e-06,1.0283398773263e-12,2129,1.01170050738728e-06,4.9868586037335e-06,"3.OLDER"
"3292",2008,"Striped Bass",2.34164567412947e-06,9.05359381477981e-13,2103,4.76698329058887e-07,4.20659301920005e-06,"3.OLDER"
"3302",2009,"Striped Bass",1.23210420691171e-05,4.47991672197811e-11,2130,-7.97665214434573e-07,2.54397493526687e-05,"3.OLDER"
"3312",2010,"Striped Bass",9.51140352195148e-06,3.33910049080614e-12,2129,5.92985519120389e-06,1.30929518526991e-05,"3.OLDER"
"3322",2011,"Striped Bass",9.52360499762076e-06,1.87286678591993e-11,2086,1.04138533246825e-06,1.80058246627733e-05,"3.OLDER"
"3332",2012,"Striped Bass",8.57715350960295e-06,7.56545345056557e-12,2080,3.18610110996031e-06,1.39682059092456e-05,"3.OLDER"
"3342",2013,"Striped Bass",1.61142449680384e-06,8.27698488898002e-13,2053,-1.71743054199306e-07,3.39459204780699e-06,"3.OLDER"
"3352",2014,"Striped Bass",4.81771090362664e-06,1.0679394879325e-11,2126,-1.58744041140214e-06,1.12228622186554e-05,"3.OLDER"
"3362",2015,"Striped Bass",9.38466744576554e-06,1.20015147526621e-11,2070,2.59459976761778e-06,1.61747351239133e-05,"3.OLDER"
"3372",2016,"Striped Bass",4.22252985081698e-06,8.28315389457226e-12,1935,-1.41844205138115e-06,9.86350175301511e-06,"3.OLDER"
"3382",2017,"Striped Bass",3.15803080800991e-06,8.07269726248688e-13,2093,1.39700628224175e-06,4.91905533377806e-06,"3.OLDER"
"3392",2018,"Striped Bass",1.22726238855263e-05,1.75914970487529e-11,1950,4.05194903108224e-06,2.04932987399704e-05,"3.OLDER"
"3402",2023,"Striped Bass",6.85998829249442e-06,1.20252020381263e-11,1793,6.32231685795237e-08,1.36567534164093e-05,"3.OLDER"
"3412",2024,"Striped Bass",5.2173583032212e-06,1.55747321237874e-11,2025,-2.51774938360137e-06,1.29524659900438e-05,"3.OLDER"
"3422",2025,"Striped Bass",2.56238990162667e-06,7.57305954420144e-13,2014,8.56732680934182e-07,4.26804712231916e-06,"3.OLDER"
