"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage"
"255",2010,"Hogchoker",0.000485560049213386,2.0850817843607e-09,2129,0.000396061165517554,0.000575058932909218,"1.YOY"
"256",2011,"Hogchoker",0.000188606310269085,9.83806314884665e-10,2086,0.000127129563939592,0.000250083056598579,"1.YOY"
"257",2012,"Hogchoker",0.00166948742884777,1.74553377368389e-08,2080,0.00141053487441001,0.00192843998328553,"1.YOY"
"258",2013,"Hogchoker",7.77751292520178e-05,1.0844144061602e-10,2053,5.73646261158748e-05,9.81856323881608e-05,"1.YOY"
"259",2014,"Hogchoker",0.000392276379621478,1.44783637162195e-09,2126,0.00031769750724315,0.000466855251999806,"1.YOY"
"260",2015,"Hogchoker",0.000170700958106052,6.49650136096065e-10,2070,0.000120744017018485,0.000220657899193619,"1.YOY"
"261",2016,"Hogchoker",0.000121132248465416,8.63845676626112e-10,1935,6.35253951289695e-05,0.000178739101801863,"1.YOY"
"262",2017,"Hogchoker",0.000348962069934656,5.87312762133775e-09,2093,0.000198754856159381,0.00049916928370993,"1.YOY"
"263",2018,"Hogchoker",0.000565968724264478,3.45992007503461e-09,1950,0.000450679397090394,0.000681258051438562,"1.YOY"
"264",2023,"Hogchoker",0.000210546382597868,5.6857759078206e-10,1793,0.000163810447037014,0.000257282318158723,"1.YOY"
"265",2024,"Hogchoker",1.05802581572e-05,3.5416823674984e-11,2025,-1.08410079774551e-06,2.22446171121456e-05,"1.YOY"
"266",2025,"Hogchoker",0.000324448233866456,6.9735787279471e-10,2014,0.00027268946645331,0.000376207001279602,"1.YOY"
"2301",1985,"Hogchoker",0.0230150027324206,2.94957114149847e-05,1801,0.0123702516798217,0.0336597537850195,"2.YEARLING"
"2311",1986,"Hogchoker",0.0195956905755297,1.25342062757189e-06,2098,0.0174013476937356,0.0217900334573237,"2.YEARLING"
"2321",1987,"Hogchoker",0.0182282604546585,8.52914353083036e-07,1891,0.0164181345532904,0.0200383863560266,"2.YEARLING"
"2331",1988,"Hogchoker",0.0165046877170747,1.07806149076341e-06,1680,0.0144696248131534,0.0185397506209961,"2.YEARLING"
"2341",1989,"Hogchoker",0.0202850876067876,1.45094055127214e-06,1679,0.0179241697298238,0.0226460054837514,"2.YEARLING"
"2351",1990,"Hogchoker",0.00717065887786555,5.27342071548738e-07,1663,0.00574733976323888,0.00859397799249221,"2.YEARLING"
"2361",1991,"Hogchoker",0.00978039570659177,4.27092416088652e-07,1678,0.00849949046979782,0.0110613009433857,"2.YEARLING"
"2371",1992,"Hogchoker",0.0145719417410643,1.26265668537578e-06,1680,0.0123695289907971,0.0167743544913315,"2.YEARLING"
"2381",1993,"Hogchoker",0.008993922765716,4.72852751326728e-07,1680,0.00764614269111304,0.010341702840319,"2.YEARLING"
"2391",1994,"Hogchoker",0.00193295306188362,2.28966570804548e-08,1681,0.00163637289086695,0.00222953323290029,"2.YEARLING"
"2401",1995,"Hogchoker",0.00467806510305934,7.59200167054759e-08,1680,0.004138014794129,0.00521811541198968,"2.YEARLING"
"2411",1996,"Hogchoker",0.00488004000402023,1.99761696052488e-07,1667,0.00400402371903733,0.00575605628900313,"2.YEARLING"
"2421",1997,"Hogchoker",0.000700741275128134,2.80949567337219e-09,2015,0.0005968521102512,0.000804630440005067,"2.YEARLING"
"2431",1998,"Hogchoker",0.000388955911139303,7.1486393981183e-10,2130,0.000336551509499926,0.00044136031277868,"2.YEARLING"
"2441",1999,"Hogchoker",0.000642033603710159,2.76678142699909e-09,2085,0.000538937204500683,0.000745130002919635,"2.YEARLING"
"2451",2000,"Hogchoker",0.000784342251949231,3.30580356034511e-09,2110,0.000671649861090657,0.000897034642807806,"2.YEARLING"
"2461",2001,"Hogchoker",0.000598607647620897,3.33948866687777e-09,2083,0.000485342561814733,0.000711872733427061,"2.YEARLING"
"2471",2002,"Hogchoker",0.00104016241766356,9.47559987418828e-09,2128,0.000849370739447021,0.00123095409588009,"2.YEARLING"
"2481",2003,"Hogchoker",0.00269774647582566,2.05845344967341e-08,2130,0.00241653917200399,0.00297895377964733,"2.YEARLING"
"2491",2004,"Hogchoker",0.00227511895108691,1.30017639160126e-08,2126,0.00205162940712623,0.0024986084950476,"2.YEARLING"
"2501",2005,"Hogchoker",0.00217190380861593,2.45334231866727e-08,2128,0.00186490609117503,0.00247890152605682,"2.YEARLING"
"2511",2006,"Hogchoker",0.00200595788707558,1.53196955882812e-08,2129,0.00176336328166989,0.00224855249248127,"2.YEARLING"
"2521",2007,"Hogchoker",0.00158382844515807,6.47936991639206e-09,2129,0.00142605915958318,0.00174159773073296,"2.YEARLING"
"2531",2008,"Hogchoker",0.00432932459955781,7.26937245441499e-08,2103,0.0038008738334416,0.00485777536567402,"2.YEARLING"
"2541",2009,"Hogchoker",0.00610646902876622,1.15987321721299e-07,2130,0.00543895356443259,0.00677398449309985,"2.YEARLING"
"2551",2010,"Hogchoker",0.0053313402197627,8.81962970221699e-08,2129,0.00474926213682162,0.00591341830270379,"2.YEARLING"
"2561",2011,"Hogchoker",0.00463574625157507,6.16378549449341e-08,2086,0.00414913759612754,0.00512235490702261,"2.YEARLING"
"2571",2012,"Hogchoker",0.0121504758716934,3.67791699889629e-07,2080,0.01096181755481,0.0133391341885768,"2.YEARLING"
"2581",2013,"Hogchoker",0.0109040782049716,5.18011383695334e-07,2053,0.00949340725411028,0.0123147491558329,"2.YEARLING"
"2591",2014,"Hogchoker",0.00278388378371182,3.84562658324589e-08,2126,0.00239952250727782,0.00316824506014582,"2.YEARLING"
"2601",2015,"Hogchoker",0.00227685651592804,2.96445946444798e-08,2070,0.00193939144397801,0.00261432158787806,"2.YEARLING"
"2611",2016,"Hogchoker",0.00209441428231522,2.43894163727999e-08,1935,0.00178831890185718,0.00240050966277325,"2.YEARLING"
"2621",2017,"Hogchoker",0.00302659237380012,6.75814629710609e-08,2093,0.00251706224893052,0.00353612249866972,"2.YEARLING"
"2631",2018,"Hogchoker",0.0043375037315136,9.83363469297349e-08,1950,0.00372287464794753,0.00495213281507967,"2.YEARLING"
"2641",2023,"Hogchoker",0.00338029393568474,4.50542378563929e-08,1793,0.00296426465768965,0.00379632321367984,"2.YEARLING"
"2651",2024,"Hogchoker",0.00196988153951925,3.98133304517404e-08,2025,0.00157879728994711,0.00236096578909139,"2.YEARLING"
"2661",2025,"Hogchoker",0.00344836838174929,4.33455238784491e-08,2014,0.00304030445963481,0.00385643230386377,"2.YEARLING"
"2302",1985,"Hogchoker",7.69962607694752e-05,1.51075499399234e-09,1801,8.14134355722561e-07,0.000153178387183228,"3.OLDER"
"2312",1986,"Hogchoker",3.12732529046332e-06,1.99990169808497e-12,2098,3.55534828800819e-07,5.89911575212582e-06,"3.OLDER"
"2322",1987,"Hogchoker",7.69420449563503e-06,3.58521756454849e-11,1891,-4.04162602289645e-06,1.94300350141665e-05,"3.OLDER"
"2332",1988,"Hogchoker",2.53517550136683e-06,1.03296883135669e-12,1680,5.43128046475299e-07,4.52722295625837e-06,"3.OLDER"
"2342",1989,"Hogchoker",3.56897344946199e-06,1.8018349780432e-12,1679,9.38017491706186e-07,6.19992940721779e-06,"3.OLDER"
"2352",1990,"Hogchoker",1.71289347285687e-05,4.82008565856807e-11,1663,3.52127472915845e-06,3.0736594727979e-05,"3.OLDER"
"2362",1991,"Hogchoker",1.31475931196613e-05,1.20751420235503e-10,1678,-8.39024929727339e-06,3.46854355365959e-05,"3.OLDER"
"2372",1992,"Hogchoker",7.29615897321868e-06,1.6508516501144e-11,1680,-6.67453083555235e-07,1.52597710299926e-05,"3.OLDER"
"2382",1993,"Hogchoker",0.00014834903909679,1.85796050035605e-08,1680,-0.00011881272946615,0.00041551080765973,"3.OLDER"
"2392",1994,"Hogchoker",2.93337016393486e-05,1.7835370599851e-10,1681,3.15807180998488e-06,5.55093314687123e-05,"3.OLDER"
"2402",1995,"Hogchoker",2.26627247148081e-05,2.97163875691664e-10,1680,-1.11246212131735e-05,5.64500706427897e-05,"3.OLDER"
"2412",1996,"Hogchoker",3.08591204677408e-05,5.22996925182025e-10,1667,-1.39643665427459e-05,7.56826074782275e-05,"3.OLDER"
"2422",1997,"Hogchoker",2.15567193275424e-07,4.64692148166439e-14,2015,-2.06944505544407e-07,6.38078892095254e-07,"3.OLDER"
"2432",1998,"Hogchoker",1.50551365302357e-06,1.00615571604038e-12,2130,-4.605096934148e-07,3.47153699946194e-06,"3.OLDER"
"2442",1999,"Hogchoker",2.50024386092041e-06,1.07359903486837e-12,2085,4.69397226545884e-07,4.53109049529494e-06,"3.OLDER"
"2452",2000,"Hogchoker",3.24094508396129e-06,1.52380273361176e-12,2110,8.21473947236787e-07,5.66041622068578e-06,"3.OLDER"
"2462",2001,"Hogchoker",7.40951556882367e-06,1.71281861435461e-11,2083,-7.02182150460907e-07,1.55212132881082e-05,"3.OLDER"
"2472",2002,"Hogchoker",1.1703493261789e-06,4.05523299545975e-13,2128,-7.77926158837037e-08,2.41849126824151e-06,"3.OLDER"
"2482",2003,"Hogchoker",3.07348979397585e-06,1.43711503861685e-12,2130,7.23847027010946e-07,5.42313256094076e-06,"3.OLDER"
"2492",2004,"Hogchoker",1.11753946406088e-05,1.01540516077124e-10,2126,-8.57499893931459e-06,3.09257882205322e-05,"3.OLDER"
"2502",2005,"Hogchoker",8.76403787634682e-06,5.22137651010947e-12,2128,4.28537289655245e-06,1.32427028561412e-05,"3.OLDER"
"2512",2006,"Hogchoker",4.07427698378611e-06,1.22906355326993e-12,2129,1.90135946435704e-06,6.24719450321518e-06,"3.OLDER"
"2522",2007,"Hogchoker",4.27127553088659e-06,3.39044879894287e-12,2129,6.62293942402253e-07,7.88025711937093e-06,"3.OLDER"
"2532",2008,"Hogchoker",4.57650058449547e-06,1.61583317475666e-12,2103,2.08503821790328e-06,7.06796295108767e-06,"3.OLDER"
"2542",2009,"Hogchoker",1.95587977048638e-06,1.1371877330003e-12,2130,-1.3424472223982e-07,4.04600426321257e-06,"3.OLDER"
"2552",2010,"Hogchoker",1.29287934121862e-05,3.32689752334791e-11,2129,1.62365762101004e-06,2.42339292033625e-05,"3.OLDER"
"2562",2011,"Hogchoker",1.65344936818694e-05,1.1951383401946e-10,2086,-4.89269336564469e-06,3.79616807293836e-05,"3.OLDER"
"2572",2012,"Hogchoker",5.83829255694768e-06,1.14011988534508e-11,2080,-7.79777064582194e-07,1.24563621784775e-05,"3.OLDER"
"2582",2013,"Hogchoker",1.20763055774255e-06,3.07830782246466e-13,2053,1.20173554878515e-07,2.29508756060658e-06,"3.OLDER"
"2592",2014,"Hogchoker",8.98144208796432e-07,1.66203418827454e-13,2126,9.90903596926652e-08,1.6971980579002e-06,"3.OLDER"
"2602",2015,"Hogchoker",2.23403821870453e-07,4.99092676263251e-14,2070,-2.14467668995635e-07,6.61275312736541e-07,"3.OLDER"
"2612",2016,"Hogchoker",7.40185571641661e-06,8.11764276752033e-12,1935,1.81752617244214e-06,1.29861852603911e-05,"3.OLDER"
"2622",2017,"Hogchoker",7.54643764378759e-06,1.60620855659441e-11,2093,-3.08758592470991e-07,1.54016338800462e-05,"3.OLDER"
"2632",2018,"Hogchoker",3.02052842815332e-05,3.64695157541024e-10,1950,-7.22482281435422e-06,6.76353913774205e-05,"3.OLDER"
"2642",2023,"Hogchoker",1.91361151317636e-06,3.69045735353731e-13,1793,7.22928475195683e-07,3.10429455115704e-06,"3.OLDER"
"2652",2024,"Hogchoker",3.04439396781184e-06,9.99941387516089e-13,2025,1.08445140888778e-06,5.0043365267359e-06,"3.OLDER"
"2662",2025,"Hogchoker",9.70680055522228e-06,6.33338980003300e-11,2014,-5.89138852422114e-06,2.53049896346657e-05,"3.OLDER"
