"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage"
"1281",1997,"Bay Anchovy",0.00203125847679976,3.49023812585338e-08,2015,0.00166508776819136,0.00239742918540817,"2.YEARLING"
"1291",1998,"Bay Anchovy",0.00247862675474133,1.14327020406321e-07,2130,0.00181590608840224,0.00314134742108042,"2.YEARLING"
"1301",1999,"Bay Anchovy",0.00128124321574052,8.53428351187491e-08,2085,0.000708658693253064,0.00185382773822797,"2.YEARLING"
"1311",2000,"Bay Anchovy",0.000276432209889321,3.90798980067143e-09,2110,0.000153904932851678,0.000398959486926964,"2.YEARLING"
"1321",2001,"Bay Anchovy",0.000783063748149719,1.22284294947853e-08,2083,0.00056632257820924,0.000999804918090197,"2.YEARLING"
"1331",2002,"Bay Anchovy",0.00112480278564468,3.68914121188007e-08,2128,0.000748342895622403,0.00150126267566696,"2.YEARLING"
"1341",2003,"Bay Anchovy",0.00100998451034498,2.44039387383837e-08,2130,0.000703798013161689,0.00131617100752828,"2.YEARLING"
"1351",2004,"Bay Anchovy",0.00230171599866964,5.81584363632088e-08,2126,0.00182904121709895,0.00277439078024034,"2.YEARLING"
"1361",2005,"Bay Anchovy",0.000732267305613998,8.07052351476683e-09,2128,0.000556188564323835,0.000908346046904162,"2.YEARLING"
"1371",2006,"Bay Anchovy",0.00209129158971503,1.28644781453207e-07,2129,0.00138829671602771,0.00279428646340234,"2.YEARLING"
"1381",2007,"Bay Anchovy",0.000346583344704824,6.23571675679931e-09,2129,0.00019180889754729,0.000501357791862358,"2.YEARLING"
"1391",2008,"Bay Anchovy",0.00239386691197715,1.76082119630195e-07,2103,0.00157140896729466,0.00321632485665965,"2.YEARLING"
"1401",2009,"Bay Anchovy",0.00736625840774151,1.09771752924846e-06,2130,0.00531272689827765,0.00941978991720536,"2.YEARLING"
"1411",2010,"Bay Anchovy",0.00103895660341879,2.5887978164775e-08,2129,0.000723597669951226,0.00135431553688635,"2.YEARLING"
"1421",2011,"Bay Anchovy",0.00238166605897018,1.51401225263912e-07,2086,0.00161902397583167,0.00314430814210869,"2.YEARLING"
"1431",2012,"Bay Anchovy",0.00195654645710568,3.28607928254088e-08,2080,0.00160124655319619,0.00231184636101516,"2.YEARLING"
"1441",2013,"Bay Anchovy",0.00324645387067168,3.899473931356e-07,2053,0.00202251681940241,0.00447039092194096,"2.YEARLING"
"1451",2014,"Bay Anchovy",0.00237670509369384,2.23054533803113e-07,2126,0.00145102356257309,0.00330238662481458,"2.YEARLING"
"1461",2015,"Bay Anchovy",0.00152405862805554,4.22887051826522e-08,2070,0.00112099996008067,0.00192711729603041,"2.YEARLING"
"1471",2016,"Bay Anchovy",0.00232296038841707,9.40851855808683e-08,1935,0.00172176354134661,0.00292415723548753,"2.YEARLING"
"1481",2017,"Bay Anchovy",0.00126863917200633,5.90829142940307e-08,2093,0.000792222417943304,0.00174505592606935,"2.YEARLING"
"1491",2018,"Bay Anchovy",0.00070621639503622,1.17201620136072e-08,1950,0.000494027388743543,0.000918405401328896,"2.YEARLING"
"1501",2023,"Bay Anchovy",0.00324477081282978,3.23283327701442e-07,1793,0.00213035382099151,0.00435918780466805,"2.YEARLING"
"1511",2024,"Bay Anchovy",0.00376636846815666,1.33117900387611e-07,2025,0.00305125608109499,0.00448148085521834,"2.YEARLING"
"1521",2025,"Bay Anchovy",0.0073343411338479,8.98956387733926e-07,2014,0.0054760002450122,0.00919268202268359,"2.YEARLING"
"1162",1985,"Bay Anchovy",4.8800984939854e-06,2.08677218375770e-11,1801,-4.07341702849157e-06,1.38336140164624e-05,"3.OLDER"
"1172",1986,"Bay Anchovy",0,0,2098,0,0,"3.OLDER"
"1182",1987,"Bay Anchovy",1.05057731459924e-06,1.10371269395055e-12,1891,-1.00855422201527e-06,3.10970885121376e-06,"3.OLDER"
"1192",1988,"Bay Anchovy",0,0,1680,0,0,"3.OLDER"
"1202",1989,"Bay Anchovy",1.98746219277105e-07,3.95000596769432e-14,1679,-1.90796370506021e-07,5.88288809060232e-07,"3.OLDER"
"1212",1990,"Bay Anchovy",0,0,1663,0,0,"3.OLDER"
"1222",1991,"Bay Anchovy",0,0,1678,0,0,"3.OLDER"
"1232",1992,"Bay Anchovy",0.000156722025946289,2.45617934167092e-08,1680,-0.000150453144908437,0.000463897196801014,"3.OLDER"
"1242",1993,"Bay Anchovy",7.8963790108907e-06,6.23528014836353e-11,1680,-7.58052385045508e-06,2.33732818722365e-05,"3.OLDER"
"1252",1994,"Bay Anchovy",4.20240565771434e-05,1.68865442808541e-09,1681,-3.85186951199082e-05,0.000122566808274195,"3.OLDER"
"1262",1995,"Bay Anchovy",8.88445532612816e-07,5.30271517122958e-13,1680,-5.38821457189567e-07,2.3157125224152e-06,"3.OLDER"
"1272",1996,"Bay Anchovy",0,0,1667,0,0,"3.OLDER"
"1282",1997,"Bay Anchovy",5.4149802592284e-07,2.93220112078332e-13,2015,-5.19838104885926e-07,1.60283415673161e-06,"3.OLDER"
"1292",1998,"Bay Anchovy",0,0,2130,0,0,"3.OLDER"
"1302",1999,"Bay Anchovy",0,0,2085,0,0,"3.OLDER"
"1312",2000,"Bay Anchovy",8.10669411505453e-07,6.57184894750598e-13,2110,-7.78242635045235e-07,2.39958145805614e-06,"3.OLDER"
"1322",2001,"Bay Anchovy",2.30777215918481e-05,5.3258123387085e-10,2083,-2.21546127281741e-05,6.83100559118702e-05,"3.OLDER"
"1332",2002,"Bay Anchovy",0,0,2128,0,0,"3.OLDER"
"1342",2003,"Bay Anchovy",3.06189400609967e-07,9.37519490458907e-14,2130,-2.93941824585568e-07,9.06320625805502e-07,"3.OLDER"
"1352",2004,"Bay Anchovy",4.44055284185095e-07,1.97185095412705e-13,2126,-4.26293072817691e-07,1.31440364118788e-06,"3.OLDER"
"1362",2005,"Bay Anchovy",0,0,2128,0,0,"3.OLDER"
"1372",2006,"Bay Anchovy",0,0,2129,0,0,"3.OLDER"
"1382",2007,"Bay Anchovy",0,0,2129,0,0,"3.OLDER"
"1392",2008,"Bay Anchovy",2.70534614634951e-07,7.31889777156812e-14,2103,-2.59713230049552e-07,8.00782459319454e-07,"3.OLDER"
"1402",2009,"Bay Anchovy",3.47935893965948e-06,1.21059386309884e-11,2130,-3.34018458207311e-06,1.02989024613921e-05,"3.OLDER"
"1412",2010,"Bay Anchovy",4.6820885811855e-07,2.19219534820677e-13,2129,-4.49480503793808e-07,1.38589822003091e-06,"3.OLDER"
"1422",2011,"Bay Anchovy",2.71045646115187e-07,7.34657422779994e-14,2086,-2.6020382027058e-07,8.02295112500955e-07,"3.OLDER"
"1432",2012,"Bay Anchovy",0,0,2080,0,0,"3.OLDER"
"1442",2013,"Bay Anchovy",0,0,2053,0,0,"3.OLDER"
"1452",2014,"Bay Anchovy",0,0,2126,0,0,"3.OLDER"
"1462",2015,"Bay Anchovy",0,0,2070,0,0,"3.OLDER"
"1472",2016,"Bay Anchovy",0,0,1935,0,0,"3.OLDER"
"1482",2017,"Bay Anchovy",0,0,2093,0,0,"3.OLDER"
"1492",2018,"Bay Anchovy",0,0,1950,0,0,"3.OLDER"
"1502",2023,"Bay Anchovy",3.84734442824241e-06,7.40510784985084e-12,1793,-1.48627182304405e-06,9.18096067952886e-06,"3.OLDER"
"1512",2024,"Bay Anchovy",1.06627829667722e-05,7.66159798373492e-11,2025,-6.49320572939917e-06,2.78187716629436e-05,"3.OLDER"
"1522",2025,"Bay Anchovy",3.68997504859598e-05,5.35661350489311e-10,2014,-8.4631930256747e-06,8.22626939975942e-05,"3.OLDER"
