"","YEAR","AI","LCI","UCI","SPECIES","LIFE.STAGE","AIC","DEV.EXP","RMSE","NA.fit"
"23","2007",5.911775142569e-05,4.69824408353355e-05,7.43875471663692e-05,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"24","2008",8.99214140946199e-05,7.18098457653287e-05,0.000112601003756509,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"25","2009",5.3883451226152e-06,4.04113642030482e-06,7.18467780858064e-06,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"26","2010",9.88304713495575e-05,7.90985868456303e-05,0.000123484659545663,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"27","2011",0.000194673674575932,0.000156701682363878,0.000241847049764872,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"28","2012",9.04779974216754e-05,7.21719241111279e-05,0.000113427321195314,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"29","2013",2.22664284792196e-06,1.60268982672813e-06,3.09351085251698e-06,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"30","2014",0.000314394988126978,0.000254439416413594,0.000388478365312275,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"31","2015",6.38550950988256e-05,5.07899575893823e-05,8.02810902707363e-05,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"32","2016",4.2120239890589e-05,3.32281755940778e-05,5.33918753203219e-05,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"33","2017",6.53767879901246e-05,5.20226252511297e-05,8.21589527109243e-05,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"34","2018",0.00024129850031303,0.000194698885045263,0.000299051359435271,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"35","2023",2.89378226497908e-05,2.25458380163774e-05,3.71420028433832e-05,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"36","2024",0.000136824328791361,0.000109731479112619,0.000170606439470234,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"37","2025",9.78751817542356e-06,7.39535536069098e-06,1.29534697606872e-05,"Blueback Herring","YoY",-63558.3237905279,0.549618313590545,0.0297072957983177,FALSE
"38","1985",1.69377112869129e-05,6.49048873795853e-06,4.42009955214948e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"39","1986",6.85570398270651e-06,2.30986299204964e-06,2.03478203080747e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"40","1987",3.66783608225058e-06,1.12232491311079e-06,1.19867440962092e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"41","1988",1.9680720946287e-05,7.76534839582989e-06,4.98793817381875e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"42","1989",1.0409621906082e-05,3.80597775807504e-06,2.84710618704162e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"43","1990",3.59959465145142e-05,1.49304309373225e-05,8.67830386755151e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"44","1991",6.72878051798439e-07,1.189844029798e-07,3.80524557213545e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"45","1992",1.36944289526699e-05,5.24518647558748e-06,3.57541881899857e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"46","1993",6.72202351828042e-06,2.29408783405138e-06,1.96965432228098e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"47","1994",1.12456945798945e-06,2.40416204274727e-07,5.26027964569954e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"48","1995",2.17428239146006e-05,8.88376570821707e-06,5.32150900089648e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"49","1996",4.43778257821856e-06,1.37679756368901e-06,1.43041466159862e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"50","1997",7.70970900498697e-06,2.69179864423078e-06,2.20817456272116e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"51","1998",1.89342010314594e-07,1.64875204126483e-08,2.17439590506704e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"52","1999",1.05186659505156e-06,2.12937553490686e-07,5.1959990882198e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"53","2000",1.11872701942879e-06,2.35072841696291e-07,5.32409501228982e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"54","2001",8.45442917991616e-07,1.57468894773736e-07,4.53914234051889e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"55","2002",8.64972860910119e-06,3.10975093431898e-06,2.4059098812519e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"56","2003",1.94777094987765e-05,7.81714821385734e-06,4.85319143170658e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"57","2004",9.12366258682187e-06,3.30947743369927e-06,2.51523754628318e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"58","2005",8.10791104828654e-06,2.88885294289057e-06,2.27558213818768e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"59","2006",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"60","2007",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"61","2008",2.21430555992452e-06,5.8217679380026e-07,8.42209645751504e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"62","2009",1.43856356504689e-06,3.34672385761511e-07,6.18355507871246e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"63","2010",1.94042888232136e-07,1.76730004877562e-08,2.13051782008125e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"64","2011",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"65","2012",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"66","2013",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"67","2014",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"68","2015",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"69","2016",9.99026771166968e-06,3.62518892875004e-06,2.75311027679991e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"70","2017",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"71","2018",2.47507634892729e-06,6.69774206697348e-07,9.14637033161746e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"72","2023",1.75271214368462e-05,6.98183360991995e-06,4.39999007460558e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"73","2024",1.73005314346474e-06,4.46891725495675e-07,6.69755940522825e-06,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"74","2025",1.11128852091657e-05,4.31580043196368e-06,2.86149046089936e-05,"Blueback Herring","Yearling",330.638734458312,0.357895832594641,0.000312075075520934,FALSE
"75","1985",5.8866826702085e-06,1.77188854514411e-06,1.95571177175337e-05,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"76","1986",5.61124549433909e-07,8.51155615826618e-08,3.69921497459221e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"77","1987",9.86671326406474e-07,1.79747159691545e-07,5.41605390607182e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"78","1988",1.33504166528675e-06,2.51966717315906e-07,7.07369714158321e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"79","1989",1.88068931079932e-05,6.93116101902915e-06,5.10303003211752e-05,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"80","1990",7.14371685108193e-07,1.04472704169275e-07,4.88478697418845e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"81","1991",2.32267830674561e-06,5.31385403330195e-07,1.01523950090033e-05,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"82","1992",4.72138594885001e-07,5.83787764907421e-08,3.81842282726384e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"83","1993",8.43415138820177e-07,1.33523682948765e-07,5.32751254819728e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"84","1994",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"85","1995",2.25334793851144e-06,5.1288662704876e-07,9.89999868238141e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"86","1996",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"87","1997",6.17480413737826e-07,7.25089363721194e-08,5.25841476136237e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"88","1998",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"89","1999",2.53832724202466e-07,1.91624594806246e-08,3.36235815351324e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"90","2000",4.44943385449059e-07,4.79741161126805e-08,4.12669648336767e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"91","2001",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"92","2002",5.95575775089022e-07,7.43081245998531e-08,4.77350903125323e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"93","2003",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"94","2004",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"95","2005",5.15817886198207e-07,6.03021259864983e-08,4.41225060259996e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"96","2006",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"97","2007",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"98","2008",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"99","2009",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"100","2010",8.23885362346203e-07,1.19170995373859e-07,5.69590854015161e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"101","2011",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"102","2012",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"103","2013",6.67162152717985e-07,8.54968184322338e-08,5.20610411219096e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"104","2014",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"105","2015",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"106","2016",5.09390914915326e-07,5.46264904656125e-08,4.75005994319946e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"107","2017",1.48259617037074e-07,8.2665501005353e-09,2.65901903171875e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"108","2018",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"109","2023",6.3424440000563e-07,7.50505197515404e-08,5.35993568425946e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"110","2024",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
"111","2025",4.06039883802636e-07,4.17234667043753e-08,3.95145466714465e-06,"Blueback Herring","Older.age",214.128928821434,-1.66311045112716,0.000148541108909698,FALSE
