"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage"
"62",1989,"Alewife",6.16292550682907e-07,8.40371441261815e-14,1679,4.81049998907953e-08,1.18448010147502e-06,"3.OLDER"
"72",1990,"Alewife",4.26368306088359e-07,9.35691429573658e-14,1667,-1.73177538351427e-07,1.02591415052815e-06,"3.OLDER"
"82",1991,"Alewife",6.87794050841324e-07,1.07397359767401e-13,1678,4.54719375037509e-08,1.3301161641789e-06,"3.OLDER"
"92",1992,"Alewife",2.14389257141922e-07,2.27882559755802e-14,1680,-8.14880217352992e-08,5.10266536019144e-07,"3.OLDER"
"102",1993,"Alewife",5.15530837583172e-06,1.96634366040972e-11,1680,-3.53601247075425e-06,1.38466292224177e-05,"3.OLDER"
"112",1994,"Alewife",4.08350119433193e-07,9.51627194782794e-14,1681,-1.96279604569653e-07,1.01297984343604e-06,"3.OLDER"
"122",1995,"Alewife",1.03279553914805e-06,2.82731834499144e-13,1680,-9.38612227759633e-09,2.07497720057369e-06,"3.OLDER"
"132",1996,"Alewife",0,0,1667,0,0,"3.OLDER"
"142",1997,"Alewife",0,0,2015,0,0,"3.OLDER"
"152",1998,"Alewife",2.6015393198537e-06,6.10332774829948e-12,2130,-2.24062382050694e-06,7.44370246021435e-06,"3.OLDER"
"162",1999,"Alewife",2.94891672876637e-07,6.11507669286367e-14,2085,-1.8979047681845e-07,7.79573822571724e-07,"3.OLDER"
"172",2000,"Alewife",7.17628496572155e-07,1.40994207719224e-13,2110,-1.8335733791094e-08,1.4535927269354e-06,"3.OLDER"
"182",2001,"Alewife",9.24730018998093e-08,8.55125608036214e-15,2083,-8.8774081823817e-08,2.73720085623436e-07,"3.OLDER"
"192",2002,"Alewife",0,0,2128,0,0,"3.OLDER"
"202",2003,"Alewife",1.46315962960851e-07,2.14083610171612e-14,2130,-1.40463324442417e-07,4.33095250364119e-07,"3.OLDER"
"213",2004,"Alewife",2.7232149630018e-07,3.70853045445838e-14,2126,-1.05126388762743e-07,6.49769381363103e-07,"3.OLDER"
"222",2005,"Alewife",1.8004374996815e-07,2.10747582814458e-14,2128,-1.04492348645017e-07,4.64579848581317e-07,"3.OLDER"
"232",2006,"Alewife",1.96013763719823e-07,3.84213955676106e-14,2129,-1.8817321317103e-07,5.80200740610676e-07,"3.OLDER"
"242",2007,"Alewife",1.42408456638713e-07,2.02801685222203e-14,2129,-1.36712118373165e-07,4.21529031650591e-07,"3.OLDER"
"252",2008,"Alewife",1.33478825728826e-07,8.74632939608274e-15,2103,-4.98239265909126e-08,3.16781578048565e-07,"3.OLDER"
"262",2009,"Alewife",1.65340398889068e-07,2.73374475047962e-14,2130,-1.58726782933506e-07,4.89407580711642e-07,"3.OLDER"
"272",2010,"Alewife",0,0,2129,0,0,"3.OLDER"
"282",2011,"Alewife",0,0,2086,0,0,"3.OLDER"
"292",2012,"Alewife",1.57807193208173e-06,7.00500600991203e-13,2130,-6.23679811024798e-08,3.21851184526593e-06,"3.OLDER"
"302",2013,"Alewife",5.55496460085824e-07,1.66341247723379e-13,2130,-2.43888639383845e-07,1.35488155955549e-06,"3.OLDER"
"312",2014,"Alewife",0,0,2130,0,0,"3.OLDER"
"322",2015,"Alewife",0,0,2128,0,0,"3.OLDER"
"332",2016,"Alewife",0,0,2123,0,0,"3.OLDER"
"342",2017,"Alewife",0,0,2130,0,0,"3.OLDER"
"352",2018,"Alewife",0,0,2130,0,0,"3.OLDER"
"362",2023,"Alewife",0,0,1793,0,0,"3.OLDER"
"372",2024,"Alewife",1.87644794100419e-07,2.04837317382712e-14,2025,-9.28731266207758e-08,4.68162714821614e-07,"3.OLDER"
"382",2025,"Alewife",0,0,2014,0,0,"3.OLDER"
