"","YEAR","AI","LCI","UCI","SPECIES","LIFE.STAGE","AIC","DEV.EXP","RMSE","NA.fit"
"25","2009",0.000237108157497556,0.000169465793367596,0.000331750008274152,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"26","2010",5.73957222120829e-05,3.79631838041559e-05,8.67753596547914e-05,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"27","2011",0.000137269290544389,9.60363427661936e-05,0.000196205494543186,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"28","2012",0.00233813175414995,0.00174939001120252,0.00312500932596869,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"29","2013",0.000768786995575781,0.000570044551648544,0.00103681974129424,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"30","2014",0.000288124947520973,0.000208850827768925,0.000397489376847541,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"31","2015",0.000257547839094044,0.000185062916221937,0.000358423452824359,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"32","2016",0.000828565023029611,0.000611332025599686,0.00112299040233434,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"33","2017",0.000574917835883578,0.000423282613019006,0.000780874309151497,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"34","2018",0.000202932021503833,0.000141940518078961,0.000290131429059058,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"35","2023",0.00152953967764115,0.00115216808994538,0.00203051242773917,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"36","2024",0.000381487475022674,0.000279990083251236,0.000519778028954649,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"37","2025",0.00190286028281997,0.0014530785505132,0.00249186615180225,"Weakfish","YoY",-43784.6048554264,0.540112397855702,0.00628738652768859,FALSE
"38","1985",4.99498802422351e-06,1.57727439531528e-06,1.58183670743917e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"39","1986",1.06446960476767e-06,1.82943682960928e-07,6.19368496979605e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"40","1987",2.32835023207027e-06,6.10634920964015e-07,8.87799668355543e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"41","1988",2.17435904587093e-05,9.81203982970052e-06,4.81840406522793e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"42","1989",1.96113950508284e-05,8.86961304729868e-06,4.3362299323395e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"43","1990",4.07032735036073e-05,1.95117305344081e-05,8.49107910232689e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"44","1991",5.23165714381814e-05,2.64583297323553e-05,0.000103446577117047,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"45","1992",9.05986702800785e-07,1.42957433398749e-07,5.74165250548643e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"46","1993",5.11911236472167e-07,5.45788589860899e-08,4.80136666274482e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"47","1994",2.08139876753217e-06,5.08506337198502e-07,8.51950214298571e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"48","1995",6.10605746279915e-06,2.18427093356483e-06,1.706928255377e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"49","1996",5.55550024990085e-06,2.03904427324014e-06,1.51362986236708e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"50","1997",5.08833159879537e-07,6.35623082619112e-08,4.07334459167436e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"51","1998",8.24561890540566e-06,3.37278817343898e-06,2.01584646402085e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"52","1999",6.45021235264215e-05,3.42392285395235e-05,0.00012151336688603,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"53","2000",2.08405620683343e-05,9.89508602223431e-06,4.38934059136175e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"54","2001",2.29875144268807e-05,1.10604550329403e-05,4.77761374149874e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"55","2002",7.47465775641161e-06,3.01144656795969e-06,1.85527145558281e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"56","2003",3.67222860980774e-06,1.2167483171579e-06,1.10830339952222e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"57","2004",4.9006030841855e-06,1.76223303937097e-06,1.36281127706588e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"58","2005",9.97182122441664e-06,4.26386706843669e-06,2.33209002381455e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"59","2006",5.97394419366455e-06,2.29920983147765e-06,1.55218583099405e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"60","2007",1.13073376792436e-05,4.94471514615838e-06,2.58570780344696e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"61","2008",1.02790683789661e-06,1.96967787935618e-07,5.36429067142677e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"62","2009",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,TRUE
"63","2010",2.06160214515559e-06,5.64532852706897e-07,7.52870870938809e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"64","2011",3.2241126563996e-06,1.03119430779385e-06,1.00804497683808e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"65","2012",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,TRUE
"66","2013",1.78326925997265e-06,4.48457643502248e-07,7.09108050590616e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"67","2014",4.69634307270563e-07,6.05932564090698e-08,3.63994932169526e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"68","2015",5.53525925469002e-06,2.04956179729439e-06,1.49490954881565e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"69","2016",1.82145556373537e-06,4.10311530526635e-07,8.08580827939263e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"70","2017",1.56630287253098e-06,3.68556318835001e-07,6.65652591781261e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"71","2018",2.52002068647926e-06,6.56425495033286e-07,9.67437174261702e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"72","2023",1.26962055097696e-06,2.30322417189865e-07,6.99860813866959e-06,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"73","2024",1.22852671322151e-05,5.49904057442973e-06,2.74462038363006e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"74","2025",1.04924842850795e-05,4.53766560369999e-06,2.42618641582739e-05,"Weakfish","Yearling",-320.853552179002,0.483087584934014,0.000225095423155843,FALSE
"75","1985",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
"76","1986",1.07107654095365e-06,2.53551285562587e-07,4.52454797866944e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"77","1987",5.92334686984183e-07,8.1763177296493e-08,4.29117841314245e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"78","1988",4.7410386139239e-06,2.0780835439439e-06,1.08164309390846e-05,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"79","1989",5.86821706436686e-06,2.77326172753559e-06,1.24171372548841e-05,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"80","1990",1.57873543280442e-06,4.06730351010146e-07,6.12790651251392e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"81","1991",8.52892890543969e-06,4.52335243063043e-06,1.60815743167522e-05,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"82","1992",3.62622683075129e-06,1.43030582507316e-06,9.19350309391907e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"83","1993",9.99703976493085e-07,1.90006139478998e-07,5.2598723565275e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"84","1994",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
"85","1995",6.70108915087411e-07,9.18639913115217e-08,4.88816076537387e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"86","1996",2.70449195272265e-06,9.14949740351008e-07,7.99418416090874e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"87","1997",1.32993807166788e-06,3.04627349675539e-07,5.80622611973473e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"88","1998",1.59459729517284e-06,4.34667466861807e-07,5.84985242196867e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"89","1999",4.98143958161102e-06,2.25565188230546e-06,1.10011391828239e-05,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"90","2000",4.31770139367112e-06,1.8747499422834e-06,9.94401701498568e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"91","2001",1.14743982858219e-06,2.48722546915118e-07,5.29352154256466e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"92","2002",6.35073063587007e-07,8.90660587267785e-08,4.5282995774071e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"93","2003",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
"94","2004",7.31403100411072e-07,1.15571155083322e-07,4.6287544232404e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"95","2005",1.73381488716435e-06,4.95580202629584e-07,6.06584776188006e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"96","2006",4.94454381153486e-07,5.48431817054991e-08,4.45789480914383e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"97","2007",1.7311799703985e-06,4.94926404087193e-07,6.05541362343838e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"98","2008",4.21005906264649e-07,3.95210540442418e-08,4.48484933907127e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"99","2009",7.56056000745908e-06,3.95847983784731e-06,1.44404089367486e-05,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"100","2010",3.27303536285481e-06,1.2772123427777e-06,8.3876111494506e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"101","2011",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
"102","2012",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
"103","2013",1.3715098919324e-06,3.31452818728315e-07,5.67513467191322e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"104","2014",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
"105","2015",1.1998876760298e-06,2.6580586606653e-07,5.41647352029406e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"106","2016",3.08110498320596e-06,1.12260540216947e-06,8.45640676518272e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"107","2017",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
"108","2018",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
"109","2023",6.59063377870609e-07,8.53199784124286e-08,5.09100616447111e-06,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,FALSE
"110","2024",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
"111","2025",2.22044604925031e-16,2.22044604925031e-16,Inf,"Weakfish","Older.age",104.821612992183,0.0145974603720981,3.88642859086271e-05,TRUE
